mirna,P35,P88,P129,P167,P190,P276,P303,P337,P385,P391,P444,P449,P452,P465,P489,P491,P504,P507,P517,P520,P524,P531,P536,P540,P546,P551,P554,P587,P597,P606,P627,P638,P676,P680,P694,P727,P737,A158,A189,A223,A233,A254,A308,A319,A336,A346,A350,A426,A512,A534,A557,A607,A618,A640,A642,A649,A655,A686,A695,A700,A717,A721,A724,A734,A747,A755,A758,A766,A781,A790
hsa-miR-6769b-3p,0,0,0,0,0,0,4.8246871407942,0,0,0,0,1.75964234271523,0,0,0,0,0,0,0,0,0,1.46789730631035,0,0,0,1.90946661320859,0,0.0731256426014616,0.652608115321589,0,0,0,0,0,0.279400129999886,0,0,0,0,0,0,0,0,0,0,0,0.937664907009229,1.25502863506359,0,0,0,0.364870414016169,0.318570234708643,0.795435305378087,0,0,1.9205361926345,0,0,0,0,0,0,0,0.774001213568353,0,1.87241509248937,0,0,0
hsa-miR-582-3p,0,0.376483321042616,0.263966921848105,0,0,0,2.4123435703971,0,0,0,1.10455714471651,1.95515815857248,3.24146172392983,0,0,0,0,4.38347412619899,2.30506376270014,0.780461183088282,0,3.91439281682759,0,0,1.35336883054716,7.63786645283438,1.38922620526159,1.46251285202923,3.26304057660795,0,0,2.17751662557066,0,2.67898689981794,2.51460116999898,0,3.63083353364103,0,0.567482427253902,0,1.93565045211845,0.3924206677578,0,0,0,1.44009931704154,1.87532981401846,1.25502863506359,0.384620336209547,6.67711459413647,0.874502078767881,3.28383372614552,1.27428093883457,1.19315295806713,3.55161290478564,0,1.9205361926345,0,0.86907492779111,0,0,19.277955545599,0,0.893489188318282,0.774001213568353,0,0,4.3446947165597,34.6412709108916,0
hsa-miR-3918,0,0,0.263966921848105,0,0,1.81293297861551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694613102630794,0,0,0,0,0,0,0,0.279400129999886,0,0,0,0,0,0,0,0,7.71060652914452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86907492779111,0,0,0,0,0,0,0,0,0,34.6412709108916,0
hsa-miR-19a-5p,0,0.941208302606541,0.527933843696209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34296827718774,0,0,0,0,0.146251285202923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384620336209547,0,0,0,0.955710704125928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774001213568353,0,0,0,0,0
hsa-miR-6812-3p,0,0.188241660521308,0,0,3.98520839403357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38922620526159,0,0,0,0.673436884786365,0,0,0,0,0,0,0.202728142636576,0,0,0,0.1962103338789,0,0,0,0.360024829260384,0,0.627514317531794,0,2.22570486471216,0,1.82435207008085,0,0,0,0,0,0,0,9.39283752138496,0,0,0,0.893489188318282,0.774001213568353,0,0,0,0,0
hsa-miR-642a-5p,0,0.376483321042616,0,0.724685534066395,0,0,2.4123435703971,3.49181575622381,0,8.98623492170713,0.220911428943303,0.977579079286238,0,0,0,1.08414842069203,0,0,0,0.390230591544141,0,0.978598204206898,6.20424039598249,0,0,7.63786645283438,0,0.219376927804385,0,0,2.69374753914546,0.725838875190221,1.8285999352116,0,1.3038672733328,0,0,0,2.26992970901561,9.73127409198306,0,0,0,0,0,0,0,0,0,0,0,0.364870414016169,0,0.397717652689044,0,0,0,0,0,4.69641876069248,0,0,0,0,0.774001213568353,0,0,2.89646314437314,0,0
hsa-miR-4687-3p,0,0,0.263966921848105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,2.26992970901561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774001213568353,0,0,0,0,0
hsa-miR-6766-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08007448778115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,0,0,0,0,0,0,0,0,0.769240672419094,0,0,0,0,0.397717652689044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-211-5p,0,0,0.527933843696209,0,0.797041678806714,0,0,3.49181575622381,0,0,0.110455714471651,0,0,0,0,0,0,0,0,0.585345887316211,0,0,0,2.631518762883,1.35336883054716,0,0,0.438753855608769,0,0,0,0,0,0,0,0,0,0.202728142636576,1.1349648545078,0,0.645216817372818,0.3924206677578,0,0,0,0,0,0,0,2.22570486471216,0,0,0,0,0,0,0,0,0.434537463895555,0,0,0,0,0.893489188318282,0,0,0,0,0,0
hsa-miR-4724-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1962103338789,0,3.08424261165781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3912-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-671-3p,44.6743217802167,81.6968806662477,62.5601604780008,116.67437098469,109.991751675326,56.2009223370807,31.3604664151623,55.869052099581,84.0393045685091,0,9.05736858667542,7.8206326342899,3.24146172392983,10.5138730387951,0,9.21526157588223,22.6269898561357,8.76694825239798,27.6607651524017,6.82903535202247,19.6874371495039,4.40369191893104,10.5472086731702,25.438014707869,16.2404259665659,22.9135993585031,79.8805068025413,13.5282438812704,2.28412840362556,6.51099093323891,13.4687376957273,9.43590537747287,31.0861988985973,7.36721397449934,5.77426935333098,0,0,80.4830726267205,130.520958268398,51.9001284905763,80.6521021716022,83.7818125662903,31.0397848036845,86.3587931264186,62.3480505754402,37.4425822430799,45.9455804434522,158.761122335544,71.9240028711853,77.8996702649255,88.9077113414012,9.12176035040423,8.60139633713335,2.78402356882331,5.32741935717846,62.6470085695063,7.04196603965985,30.4189850525691,60.8352449453777,42.2677688462323,36.7827659769492,19.277955545599,21.629828442907,10.7218702598194,16.6410260917196,31.5405539122794,5.61724527746812,27.5163998715448,17.3206354554458,16.413619428078
hsa-miR-92b-5p,14.8914405934056,0.188241660521308,1.31983460924052,0.724685534066395,1.59408335761343,0.906466489307754,4.8246871407942,0,14.0065507614182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694613102630794,0,0,0,0,0,0,0,0,0,0,0.405456285273151,7.37727155430073,0,0,0.1962103338789,0,7.71060652914452,0.903594935875945,0.360024829260384,0.937664907009229,3.13757158765897,2.30772201725728,6.67711459413647,0,0,0,0,0,0,0,1.68994361403162,0.86907492779111,28.1785125641549,0,19.277955545599,4.63496323776579,4.46744594159141,0.387000606784176,14.7189251590637,0,1.44823157218657,0,0
hsa-miR-107,2323.06473257127,1695.3043946549,1534.17574978118,1142.82908722271,949.276639458796,2811.85904983265,3503.92903600178,2405.86105603821,2063.63181218228,620.050209597792,698.96376117661,1516.61618360467,1710.68142480397,930.477763933368,1996.59399812931,1197.44193065434,429.912807266579,753.957549706226,955.67943601548,1177.52080998445,482.342210162846,832.787071780071,6034.24420913257,1163.13129319429,449.318451741656,1544.75849008575,1289.89653158538,954.728389804682,2601.94855578718,3953.25666163156,3301.86104610755,7894.94944544404,3627.94227145982,4879.77463801838,2431.24679788234,983.602917669093,2668.66264722616,1227.92435994974,3220.4627746659,2121.41775205231,509.721285724526,671.627972867474,4398.78093217928,5634.91125149881,1983.3908842477,2166.26939765973,1909.08575067079,1833.5968358279,2204.64376715312,2599.6232819838,1530.37863784379,2623.78314719027,3559.38523239966,3009.92719555068,3424.64274343955,3090.58575609564,1594.68521861752,5255.72463963833,2915.31184527528,4344.18735364054,5848.45979033492,2101.29715447029,5039.75002719734,3068.24187268498,3621.55167828632,3883.69353839867,6529.11142751044,3029.7004490143,6772.36846307932,2867.69379436277
hsa-miR-6855-3p,0,0.376483321042616,0.263966921848105,0,0.797041678806714,0,0,0,0,0,0.110455714471651,0,0,0,0,0,0,0,0,0,0,0,0,1.754345841922,0,0,0,0.0731256426014616,0,0,1.34687376957273,1.45167775038044,0,0,0,0,0,0,0,0,0,0.5886310016367,0,0,0,0,0.937664907009229,0,0,0,0,0,0,0,0,0,0.640178730878168,1.68994361403162,0.434537463895555,0,0,0,0,0,0,2.10270359415196,0,1.44823157218657,0,0
hsa-miR-24-2-5p,0,17.129991107439,10.8226437957723,5.07279873846477,1.59408335761343,7.25173191446203,0,6.98363151244762,23.3442512690303,0,1.54638000260312,3.32376886957321,1.62073086196491,2.8674199196714,0,1.62622263103804,0,0,14.2913953287409,4.09742121121348,0,1.46789730631035,3.72254423758949,1.754345841922,10.8269506443773,13.3662662924602,15.2814882578775,3.94878470047892,0.652608115321589,0,2.02031065435909,0.725838875190221,7.31439974084642,2.00924017486346,3.25966818333201,0,0,4.46001913800467,5.10734184528512,0,6.45216817372818,17.658930049101,0,1.5421213058289,5.42156961525567,2.1601489755623,0.937664907009229,15.0603436207631,6.92316605177184,4.45140972942432,8.16201940183356,0,1.27428093883457,2.78402356882331,2.66370967858923,0,1.28035746175634,15.2094925262845,13.9051988446578,4.69641876069248,0,0,3.08997549184386,5.36093512990969,3.87000606784176,6.30811078245588,11.2344905549362,5.79292628874627,0,2.34480277543972
hsa-let-7b-5p,5435.37581659304,2888.75652235999,3743.05095180612,4197.37861331256,6287.86180410616,3313.13501841984,2411.1373986119,1986.84316529135,2983.39531218207,4735.74580373966,4417.45538886476,3224.25131930187,3403.53481012632,4483.68894772617,1620.23921892921,2630.6861428092,3461.92944798876,1727.0888057224,1792.87859462817,3860.94147273773,2510.14823656175,3624.72774838235,3013.39956032869,3680.61757635235,5271.37159498118,1813.99328254816,4116.27724619008,2949.44966868735,2460.65889882005,4071.5396635854,2472.86024093553,2321.23272285833,6196.21088046452,2487.43933648096,1291.66680098947,1475.40437650364,3053.5310017921,4220.1917452656,5256.02224122564,2682.58789135666,1371.73095373461,1765.50058424234,962.233328914218,2544.50015461769,2262.60171943337,1573.66852869714,1693.42282205867,2021.85113108744,3716.97092912906,2864.48216088455,2728.15498506287,1958.6243824388,1282.563764937,3210.37689250596,4570.03790523292,3466.46780751268,1891.08797101411,5029.27219535809,1374.44199830164,5349.22096842873,5370.28383263458,4337.53999775978,5806.06394917462,1366.14496893865,1579.34947628622,5406.05094056469,3342.26094009353,4916.7461875734,1939.91117100993,2403.42284482571
hsa-miR-3909,0,1.50593328417047,1.05586768739242,0,0.797041678806714,6.34526542515428,1.20617178519855,0,0,8.98623492170713,0.77319000130156,0.586547447571743,0,0,0,0,0,0,1.84405101016012,0.19511529577207,0,0,2.481696158393,3.508691683844,1.35336883054716,0,2.08383930789238,0.804382068616077,0,1.08516515553982,0.673436884786365,1.45167775038044,0,0.669746724954485,0.74506701333303,0,0,2.83819399691206,3.97237699077732,0,1.93565045211845,1.3734723371523,4.43425497195492,3.08424261165781,3.61437974350378,3.60024829260384,4.68832453504615,0,1.15386100862864,4.45140972942432,2.62350623630364,2.55409289811319,2.2299916429605,1.59087061075617,1.77580645239282,0,0.640178730878168,0,2.17268731947777,0,0,0,1.54498774592193,3.57395675327313,6.19200970854682,0,1.87241509248937,4.3446947165597,0,2.34480277543972
hsa-miR-3907,0,0,0,1.44937106813279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,1.29043363474564,0.1962103338789,0,0,0,0,0,0,0,0,0.291500692922627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-939-5p,14.8914405934056,0.188241660521308,1.05586768739242,0,4.78225007284028,2.71939946792326,2.4123435703971,0,14.0065507614182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694613102630794,0.0731256426014616,0.652608115321589,0,0.673436884786365,0.725838875190221,1.8285999352116,0,0.186266753333257,0,0,0.405456285273151,9.07971883606244,3.24375803066102,1.29043363474564,0.9810516693945,8.86850994390984,6.16848522331561,4.51797467937972,2.1601489755623,0,3.13757158765897,2.30772201725728,0,0,0,0.955710704125928,0,0.887903226196409,0,0,6.75977445612646,5.21444956674666,23.4820938034624,0,19.277955545599,7.72493872960965,3.57395675327313,2.70900424748923,14.7189251590637,0,1.44823157218657,0,2.34480277543972
hsa-miR-6889-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0,0,0,0.3924206677578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86907492779111,4.69641876069248,0,0,0,0,0,0,0,0,0,0
hsa-miR-629-3p,0,0,0.263966921848105,0,0,0,0,0,0,0,0,0.195515815857248,0,0,0,0,0,4.38347412619899,0,0.19511529577207,0,0.489299102103449,0,0,0,0,0,0,0,0,0,1.45167775038044,0,0,0,0,0,0.202728142636576,0,0,0,0.5886310016367,0,0,0,1.08007448778115,0.937664907009229,0,0,2.22570486471216,0,0,0,0,0,0,0,0,4.34537463895555,0,0,0,0,0.893489188318282,0.387000606784176,0,0,0,0,0
hsa-miR-2467-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694613102630794,0,0,0,0,0,0,0,0,98.3602917669093,0,0,1.1349648545078,0,0,0,0,0,0,0,0,0,0,2.22570486471216,0,0,0,0,0,0,0,5.06983084209485,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-664b-5p,0,1.50593328417047,3.16760306217726,2.17405660219919,0,0,0,0,0,0,0.331367143414954,0,2.43109629294737,0,3.18944728135672,0.542074210346013,0,0,0,0.19511529577207,0,1.9571964084138,0,0.877172920960999,4.06010649164147,0,2.08383930789238,0.292502570405846,0.326304057660795,1.08516515553982,4.04062130871819,1.45167775038044,1.8285999352116,0,0.838200389999659,0,0,2.23000956900233,0,0,1.29043363474564,1.962103338789,0,0,0.903594935875945,0,0.937664907009229,2.51005727012718,1.92310168104773,2.22570486471216,2.33200554338102,0,0,0.397717652689044,0.887903226196409,0,0,0,0.434537463895555,0,0,0,0,0,0,0,0,2.89646314437314,0,0
hsa-miR-1237-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567482427253902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-432-5p,148.914405934056,332.246530820109,15.3100814671901,44.9305031121165,222.374628387073,64.3591207408505,34.9789817707579,41.9017890746857,186.754010152242,395.394336555114,18.5565600312374,133.928333862215,1.62073086196491,157.230192261982,22.326130969497,338.796381466258,316.7778579859,21.9173706309949,92.6635632605458,162.140810786591,118.124622897024,284.282778322104,21.7148413859387,210.52150103064,79.8487610022823,114.567996792516,234.779228689208,147.128792914141,19.5782434596477,20.6181379552566,4.71405819350455,10.1617442526631,147.202294784534,16.7436681238621,23.7490110499903,0,0,233.542820317335,92.4996356423861,110.287773042475,107.105991683888,169.918149139127,8.86850994390984,16.9633343641179,94.8774682669742,39.9627560479026,198.784960285957,50.8286597200753,130.001673638827,42.288392429531,181.896432383719,18.2435207008085,8.91996657184199,11.5338119279823,5.32741935717846,104.411680949177,72.340196589233,37.1787595086956,43.888283853451,9.39283752138496,0,115.667733273594,10.8149142214535,16.9762945780474,7.35301152889935,4.20540718830392,22.4689811098725,88.3421259033806,0,7.03440832631915
hsa-miR-3688-3p,0,0.941208302606541,0.791900765544314,0,0,0,0,0,0,0,3.20321571967789,1.75964234271523,2.43109629294737,6.69064647923326,0,0,0,0,0.922025505080058,0.780461183088282,0,0,0,0.877172920960999,0,0,0,3.29065391706577,11.7469460757886,0,0.673436884786365,5.08087212633155,2.74289990281741,0.669746724954485,2.88713467666549,0,0,1.41909699845603,0.567482427253902,0,0.645216817372818,1.1772620032734,0,0,0,1.44009931704154,0.937664907009229,0.627514317531794,0.384620336209547,2.22570486471216,0.583001385845254,6.93253786630722,5.73426422475557,2.78402356882331,0,0,3.20089365439084,0,3.04176224726888,0,0,0,0,1.78697837663656,2.32200364070506,2.10270359415196,0,2.89646314437314,0,0
hsa-miR-135b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186266753333257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-122-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76694825239798,0.461012752540029,0,0,0,0,0,0,0,0,0.146251285202923,0,0,0,0,4.57149983802901,1.33949344990897,0,0,0,0,0,0,0,0.1962103338789,0,0,0,0.360024829260384,0,0,0.769240672419094,0,0.874502078767881,0,1.27428093883457,0,0,0,0,0,0,0,0,0,0,0,0.387000606784176,0,0,0,0,4.68960555087943
hsa-miR-365a-3p,0,0,0,0,1.59408335761343,0,0,0,0,0,1.43592428813147,0,0,0,3.18944728135672,0,0,17.533896504796,1.38303825762009,0,0,1.9571964084138,0,0,1.35336883054716,0,0,0.877507711217539,0.978912172982384,0,0,0.725838875190221,0,1.33949344990897,0.279400129999886,0,0,0.810912570546303,0,0,0,0,13.3027649158648,3.08424261165781,1.80718987175189,3.96027312186422,5.62598944205538,0,0.769240672419094,0,3.78950900799415,5.83792662425871,0.637140469417285,0,0,0,1.9205361926345,0,1.73814985558222,0,0,0,0,1.78697837663656,1.16100182035253,0,1.87241509248937,0,0,2.34480277543972
hsa-miR-3679-5p,0,0.564724981563924,4.75140459326589,0,0.797041678806714,0,0,0,0,0,0,0,0,0.477903319945233,0,0,0,0,0.461012752540029,0.19511529577207,0,0,0,0,0,0,0,0.146251285202923,0,0,0,0,0,0,0.0931333766666287,0,0,0.202728142636576,0.567482427253902,0,0,0.5886310016367,0,0,1.80718987175189,0,0,0.627514317531794,0,0,0,0.364870414016169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44823157218657,0,0
hsa-miR-19a-3p,29.7828811868112,40.6601986726026,41.7067736520005,13.7690251472615,27.896458758235,20.8487292540783,26.5357792743681,20.9508945373429,14.0065507614182,8.98623492170713,58.320617241032,63.3471243377482,34.0353481012632,54.0030751538113,38.2733673762806,21.6829684138405,22.6269898561357,52.6016895143879,23.9726631320815,65.1685087878715,19.6874371495039,30.3365443304139,26.6782337027247,13.157593814415,27.0673766109431,21.0041327452945,13.1976489499851,68.8112296879753,74.723629204322,22.7884682663362,8.75467950222274,66.7771765175004,13.714499514087,33.4873362477243,67.2422979533059,295.080875300728,47.2008359373334,44.3974632374101,1.70244728176171,0,8.38781862584663,18.8361920523744,26.6055298317295,6.16848522331561,21.6862784610227,35.642458096778,21.5662928612123,11.2952577155723,14.6155727759628,40.0626875648189,17.198540882435,65.6766745229105,59.8912041252248,67.6120009571374,17.7580645239282,0,55.6955495864006,25.3491542104742,19.5541858753,51.6606063676173,0,0,21.629828442907,45.5679486042324,77.0131207500511,16.8216287532157,9.36207546244686,27.5163998715448,51.9619063663375,21.1032249789575
hsa-miR-4524a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-642a-3p,0,0.188241660521308,0,0,0,0,0,0,4.66885025380606,0,0,0,0,0,0,0,0,4.38347412619899,0.461012752540029,0,0,0,0,0,0,0,0.694613102630794,0.365628213007308,0,2.17033031107964,0,0.725838875190221,2.74289990281741,2.67898689981794,0.651933636666401,0,0,0,0,12.9750321226441,0,0,0,0,0,0,3.75065962803692,0,0,0,0.291500692922627,0,0,1.98858826344522,0,0,0,0,0.434537463895555,14.0892562820774,73.5655319538984,0,0,0,0,0,1.87241509248937,0,0,0
hsa-miR-3155b,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34687376957273,0,0,0,0,0,0,0,0,0,0,0.1962103338789,0,0,0,0,0.937664907009229,0,0,0,0,0,0.318570234708643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-18b-5p,0,0.188241660521308,1.05586768739242,0,0.797041678806714,1.81293297861551,10.8555460667869,0,0,0,0.994101430244863,0.78206326342899,0.810365430982457,0,0,0.542074210346013,0,0,0,0.19511529577207,0,0,0,0,0,0,0,1.82814106503654,0,0,0,0,0,0.669746724954485,1.39700064999943,0,0,0.608184427909727,0,0,0.645216817372818,0,0,0,0,0.720049658520768,1.87532981401846,0,1.15386100862864,2.22570486471216,0,0.364870414016169,1.59285117354321,5.17032948495757,0,0,2.56071492351267,0,0,0,0,0,0,0,1.16100182035253,0,1.87241509248937,0,0,0
hsa-miR-5193,0,0.752966642085233,0,0.724685534066395,2.39112503642014,0,0,0,0,0,0.110455714471651,0.391031631714495,0,0.477903319945233,0,2.71037105173007,0,0,0.922025505080058,0.19511529577207,0,0.489299102103449,0,1.754345841922,1.35336883054716,0,0.694613102630794,0.511879498210231,0,0,0,0.725838875190221,0,0,0.0931333766666287,0,0,0.810912570546303,0.567482427253902,0,0.645216817372818,0.3924206677578,0,3.08424261165781,1.80718987175189,0.360024829260384,0,1.25502863506359,1.53848134483819,0,1.74900415753576,1.09461124204851,0,0,0,0,0.640178730878168,1.68994361403162,0.434537463895555,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19511529577207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645216817372818,0.3924206677578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-3155a,0,0.188241660521308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34687376957273,0,0,0,0,0,0,0,0,0,0,0.1962103338789,0,0,0,0,0.937664907009229,0,0,0,0,0,0.318570234708643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-520a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620424039598249,0,0,1.90946661320859,0,0,0,0,3.36718442393182,0.725838875190221,0,0,0.465666883333144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08997549184386,0,0,0,0,0,0,0
hsa-miR-5190,0,0.188241660521308,0,0,0,0.906466489307754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90946661320859,0,0,0,0,0,0,0,0,0,0,0,0.202728142636576,0.567482427253902,0,0.645216817372818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86907492779111,0,0,19.277955545599,1.54498774592193,0,0,0,0,0,0,0
hsa-miR-6803-3p,0,1.69417494469177,1.58380153108863,2.17405660219919,1.59408335761343,6.34526542515428,9.64937428158839,3.49181575622381,4.66885025380606,0,0.662734286829909,1.17309489514349,0.810365430982457,2.38951659972616,0,2.71037105173007,22.6269898561357,0,2.30506376270014,0.19511529577207,0,0.978598204206898,9.30636059397373,1.754345841922,0,5.72839983962578,4.86229171841556,1.17001028162339,0.326304057660795,1.08516515553982,2.02031065435909,7.25838875190221,3.65719987042321,4.01848034972691,3.35280155999863,0,0,1.62182514109261,1.1349648545078,19.4625481839661,0.645216817372818,0.9810516693945,8.86850994390984,1.5421213058289,4.51797467937972,5.04034760964538,5.62598944205538,4.39260022272256,5.7693050431432,2.22570486471216,1.74900415753576,8.02714910835573,7.00854516359014,1.98858826344522,1.77580645239282,62.6470085695063,3.84107238526901,0,6.95259942232888,0,0,0,1.54498774592193,2.68046756495485,6.19200970854682,10.5135179707598,9.36207546244686,8.68938943311941,0,2.34480277543972
hsa-miR-3912-3p,0,0.564724981563924,0.527933843696209,0,0.797041678806714,1.81293297861551,0,0,0,0,2.98230429073459,0.78206326342899,0,0,0,4.33659368276811,0,8.76694825239798,3.2270892677802,1.36580707040449,0,0.489299102103449,3.10212019799124,0,0,0,0,1.24313592422485,7.83129738385907,0,0,0.725838875190221,0,0,1.9558009099992,0,10.8925006009231,0.202728142636576,0,16.2187901533051,0,0.3924206677578,0,0,0,0.720049658520768,1.87532981401846,0,0,0,0.291500692922627,2.18922248409702,0.318570234708643,0.397717652689044,0,0,1.9205361926345,0,1.30361239168666,0,0,57.8338666367971,0,1.78697837663656,0.387000606784176,0,0,1.44823157218657,0,0
hsa-miR-92b-3p,14.8914405934056,70.5906226954906,41.7067736520005,96.3831760308306,393.738589330517,346.270198915562,611.529095095664,307.279786547695,238.111362944109,305.531987338042,34.1308157717403,65.8888299438924,55.9152147377896,28.1962958767687,6.37889456271344,14.6360036793424,11.3134949280679,26.3008447571939,23.9726631320815,13.4629554082729,314.998994392063,76.3306599281381,42.8092587322792,61.4021044672699,18.9471636276602,21.0041327452945,48.6229171841556,40.9503598568185,15.9888988253789,8.68132124431855,32.3249704697455,119.037575531196,44.8006984126843,82.3788471694017,65.5658971733066,0,10.8925006009231,242.057402308071,65.8279615614527,285.45070669817,16.1304204343204,28.8429190801983,753.823345232337,209.728497592731,869.258328312659,279.019242676798,712.625329327014,104.167376710278,233.849164415405,238.150420524201,219.791522463661,648.009855292717,251.351915185119,76.7595069689854,79.0233871314804,313.235042847531,126.755388713877,125.05582743834,96.0327795209176,79.8391189317721,257.479361838644,212.057511001589,84.9743260257062,246.603015975846,311.922489068046,126.162215649118,185.369094156448,128.892609924605,34.6412709108916,157.101785954461
hsa-miR-202-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893489188318282,0,0,0,0,0,0
hsa-miR-27a-5p,0,0.376483321042616,0.527933843696209,0.724685534066395,0,0,1.20617178519855,0,4.66885025380606,0,0.220911428943303,0,0,0,0,0,0,0,0.461012752540029,0,0,0.978598204206898,1.86127211879475,0.877172920960999,0,1.90946661320859,1.38922620526159,0.365628213007308,0.326304057660795,0,0,0.725838875190221,1.8285999352116,2.67898689981794,0.651933636666401,0,7.26166706728206,0.810912570546303,1.70244728176171,6.48751606132204,0.645216817372818,1.3734723371523,0,0,0,0,0,3.13757158765897,1.53848134483819,0,3.49800831507152,0.364870414016169,0,0,0,0,0.640178730878168,0,0.86907492779111,0,0,0,4.63496323776579,0,0,0,0,1.44823157218657,0,2.34480277543972
